Student ID,Date Completed (UTC),Total Number of Questions,Total Correct,% Score,Question #1,Correct?,Response,Question #2,Correct?,Response,Question #3,Correct?,Response,Question #4,Correct?,Response,Question #5,Correct?,Response,Question #6,Correct?,Response,Question #7,Correct?,Response,Question #8,Correct?,Response,Question #9,Correct?,Response,Question #10,Correct?,Response,Question #11,Correct?,Response,Question #12,Correct?,Response,Question #13,Correct?,Response,Question #14,Correct?,Response,Question #15,Correct?,Response,Question #16,Correct?,Response
NH0000086,"July 07, 2020 15:53",16,15,94,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,FALSE,Sleeping more,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000086,"July 07, 2020 15:48",16,11,69,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,FALSE,Barber who has blood sugar under control, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,FALSE,After touching common surfaces,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",FALSE, Call your doctor before taking him/her to hospital for checkups,How do we recognise if there a person is feeling stressed in order to seek care,FALSE,only b and c,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",FALSE,Continue to eat well and go to the hospital only if there is a problem,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000086,"July 07, 2020 15:41",16,11,69,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,FALSE,Retired person with no illness, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,FALSE,Before wearing your face mask,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",FALSE, Talk to him/her but keep a distance of 1 metre,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",FALSE,Let them stay together in a separate area in the house,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",FALSE,Postpone all follow ups and immunisation,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000083,"July 07, 2020 13:36",16,16,100,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000083,"July 07, 2020 13:32",16,14,88,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,FALSE,Barber who has blood sugar under control, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,FALSE,TRUE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000082,"July 07, 2020 12:30",16,16,100,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000098,"July 07, 2020 7:35",16,16,100,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000098,"July 07, 2020 7:29",16,14,88,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,FALSE,Barber who has blood sugar under control, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Don’t touch anyone-Wash hands -> Put clothes and mask for washing -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000092,"July 07, 2020 6:45",16,15,94,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",FALSE, Talk to him/her but keep a distance of 1 metre,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000092,"July 07, 2020 6:41",16,13,81,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,FALSE,TRUE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,FALSE,TRUE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",FALSE,Get food and  medicines for him/her,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000092,"July 07, 2020 6:16",16,9,56,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",FALSE,FALSE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,FALSE,TRUE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,FALSE,TRUE,You should wash your hands in  all of the following times EXCEPT,FALSE,Before wearing your face mask,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Keep the bag outside -> wash hands ->change clothes ->  take bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",FALSE,Get food and  medicines for him/her,How do we recognise if there a person is feeling stressed in order to seek care,FALSE,only b and c,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000091,"July 06, 2020 12:32",16,15,94,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Keep the bag outside -> wash hands ->change clothes ->  take bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000091,"July 06, 2020 12:26",16,11,69,You can protect your home from the coronavirus by doing all EXCEPT:,FALSE,Not allow functions or parties within the house,Who among the following can go out,FALSE,Barber who has blood sugar under control, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,FALSE,TRUE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,FALSE,Before touching any sick person,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Don’t touch anyone-Wash hands -> Put clothes and mask for washing -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000033,"July 01, 2020 8:13",16,7,44,You can protect your home from the coronavirus by doing all EXCEPT:,FALSE,"Cleaning door handles, taps, tables  daily",Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",FALSE,FALSE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,FALSE,After touching common surfaces,"When you come back home from work, you should do all EXCEPT:",FALSE,Keep the purchased items near the door for a few hours,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Remove the mask -> wash hands -> disinfect keys/mobile -> Wash hands  ," If you have a fever and a cough, what should you do first? ",FALSE,Live in a separate place in your house.,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",FALSE, Call your doctor before taking him/her to hospital for checkups,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",FALSE,Wash your hands before touching the mother and the baby,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",FALSE,Continue to eat well and go to the hospital only if there is a problem,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000074,"June 26, 2020 3:41",16,13,81,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,FALSE,Barber who has blood sugar under control, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,FALSE,Before touching any sick person,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",FALSE,Continue to eat well and go to the hospital only if there is a problem,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000026,"June 24, 2020 13:02",16,6,38,You can protect your home from the coronavirus by doing all EXCEPT:,FALSE,Not allow functions or parties within the house,Who among the following can go out,FALSE,Barber who has blood sugar under control, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",FALSE,FALSE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,FALSE,After touching common surfaces,"When you come back home from work, you should do all EXCEPT:",FALSE,Wash your hands and change your clothes before doing anything,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Don’t touch anyone-Wash hands -> Put clothes and mask for washing -> take a bath if possible," If you have a fever and a cough, what should you do first? ",FALSE,Live in a separate place in your house.,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,FALSE,Sleeping less,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",FALSE,Wash your hands before touching the mother and the baby,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",FALSE,Continue to take medicines which were prescribed during the previous delivery,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000072,"June 24, 2020 8:51",16,11,69,You can protect your home from the coronavirus by doing all EXCEPT:,FALSE,Not allow functions or parties within the house,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,FALSE,TRUE,"We touch our eyes, nose and mouth more than 20 times in an hour",FALSE,FALSE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,FALSE,TRUE,You should wash your hands in  all of the following times EXCEPT,FALSE,Before touching any sick person,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,TRUE,Handover the bag -> wash hands -> disinfect mobile -> take a bath if possible," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,TRUE,all the above,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
NH0000076,"June 23, 2020 15:27",16,14,88,You can protect your home from the coronavirus by doing all EXCEPT:,TRUE,Keeping your doors and windows shut,Who among the following can go out,TRUE,Technician who had sore throat 20 days back, It is okay for Jyoti to have a ceremony for her daughter who is 7 months pregnant and calls only 10 guests at home.,TRUE,FALSE,"We touch our eyes, nose and mouth more than 20 times in an hour",TRUE,TRUE,We don't need to clean the electronic items as they heat up during use and therefore viruses get killed,TRUE,FALSE,Physical distancing has to be practiced in public places and is not required at home,TRUE,FALSE,Washing our hands is possible only if there is a tap and good water supply in the house,TRUE,FALSE,You should wash your hands in  all of the following times EXCEPT,TRUE,After touching your face,"When you come back home from work, you should do all EXCEPT:",TRUE,Give your mobile to wife so that your baby doesn't touch it,Among the steps to be practiced when coming back home - which is INCORRECT?,FALSE,Remove the mask -> wash hands -> disinfect keys/mobile -> Wash hands  ," If you have a fever and a cough, what should you do first? ",TRUE,Call the government helpline number 1075 and take advice,"If there  is an elder in the  family, do all the following to take care of him/her, EXCEPT: ",TRUE,Avoid him/her totally as he/she is at a higher risk of infection,How do we recognise if there a person is feeling stressed in order to seek care,FALSE,only b and c,"Care of the woman who recently delivered and the newborn, inside the house are as follows,  EXCEPT:",TRUE,Keep the baby away from the mother as she may have got the virus in the hospital,"If a woman who has recently delivered or a newborn has to go to the hospital for routine follow up, what should they do?",TRUE,Call the ASHA/ANM/hospital and then go to the hospital,"During the COVID situation, it is important to take care of people above 60 years of age, because _________. ",TRUE,They are at a higher risk of severe complication if infected
